00:38:55,close
00:39:00,close
00:39:05,close
00:39:10,close
00:39:15,close
00:39:20,close
00:39:25,moderate
00:39:30,moderate
00:39:35,moderate
00:39:40,moderate
00:39:45,moderate
00:39:50,moderate
00:39:55,moderate
00:40:00,moderate
00:40:05,moderate
00:40:10,moderate
00:40:15,moderate
00:40:20,moderate
00:40:25,moderate
00:40:30,moderate
00:40:35,moderate
00:40:40,moderate
00:40:45,moderate
00:40:50,moderate
00:40:55,moderate
00:41:00,moderate
00:41:05,moderate
00:41:10,moderate
00:41:15,moderate
00:41:20,moderate
00:41:25,moderate
00:41:30,moderate
00:41:35,moderate
00:41:40,close
00:41:45,close
00:41:50,close
00:41:55,close
00:42:00,close
00:42:05,close
00:42:10,close
00:42:15,close
00:42:20,close
00:42:25,close
00:42:30,close
00:42:35,close
00:42:40,close
00:42:45,close
00:42:50,close
00:42:55,close
00:43:00,close
